Word,FED_18_C.txt,FED_19_C.txt,FED_20_C.txt,FED_49_D.txt,FED_50_D.txt,FED_51_D.txt,FED_52_D.txt,FED_53_D.txt,FED_54_D.txt,FED_55_D.txt,FED_56_D.txt,FED_57_D.txt,FED_58_D.txt,FED_62_D.txt,FED_63_D.txt,FED_11_H.txt,FED_12_H.txt,FED_13_H.txt,FED_15_H.txt,FED_16_H.txt,FED_17_H.txt,FED_1_H.txt,FED_21_H.txt,FED_22_H.txt,FED_23_H.txt,FED_24_H.txt,FED_25_H.txt,FED_26_H.txt,FED_27_H.txt,FED_28_H.txt,FED_29_H.txt,FED_30_H.txt,FED_31_H.txt,FED_32_H.txt,FED_33_H.txt,FED_34_H.txt,FED_35_H.txt,FED_36_H.txt,FED_59_H.txt,FED_60_H.txt,FED_61_H.txt,FED_65_H.txt,FED_66_H.txt,FED_67_H.txt,FED_68_H.txt,FED_69_H.txt,FED_6_H.txt,FED_70_H.txt,FED_71_H.txt,FED_72_H.txt,FED_73_H.txt,FED_74_H.txt,FED_75_H.txt,FED_76_H.txt,FED_77_H.txt,FED_78_H.txt,FED_79_H.txt,FED_7_H.txt,FED_80_H.txt,FED_81_H.txt,FED_82_H.txt,FED_83_H.txt,FED_84_H.txt,FED_85_H.txt,FED_8_H.txt,FED_9_H.txt,FED_2_J.txt,FED_3_J.txt,FED_4_J.txt,FED_5_J.txt,FED_64_J.txt,FED_10_M.txt,FED_14_M.txt,FED_37_M.txt,FED_38_M.txt,FED_39_M.txt,FED_40_M.txt,FED_41_M.txt,FED_42_M.txt,FED_43_M.txt,FED_44_M.txt,FED_45_M.txt,FED_46_M.txt,FED_47_M.txt,FED_48_M.txt,
true,0,0,1,4,0,0,0,4,2,1,0,0,0,0,2,0,1,1,2,0,0,2,0,3,3,1,0,0,0,0,0,0,2,0,1,3,3,0,1,0,0,2,1,1,1,1,2,1,1,0,0,0,2,1,1,0,0,1,0,3,0,10,3,0,1,1,1,0,1,1,0,2,1,0,1,1,0,1,1,1,2,2,0,0,0
he,3,6,8,3,0,0,1,3,2,0,0,3,0,2,0,0,1,0,0,0,1,0,0,2,0,18,0,2,0,0,1,2,0,0,0,0,2,0,2,0,0,1,0,5,2,11,4,4,14,26,10,1,2,9,6,2,1,0,1,0,0,0,2,5,0,8,0,2,1,0,3,4,0,1,6,1,1,1,0,1,0,0,0,10,0
made,3,3,1,4,2,2,3,0,0,2,5,0,1,2,2,0,3,0,0,3,0,3,1,1,5,1,0,6,0,1,2,1,1,1,3,3,3,3,0,2,0,0,1,0,3,3,2,3,1,1,0,0,3,6,3,1,2,4,5,4,4,7,4,1,2,2,4,0,0,0,8,2,1,2,5,6,4,2,3,1,5,2,4,4,3
whether,0,0,1,1,4,0,4,1,1,3,0,2,0,0,0,1,0,0,1,2,0,2,0,2,1,0,1,1,0,1,2,0,0,0,0,0,2,1,0,1,1,2,0,1,0,3,2,1,2,3,0,1,0,1,2,0,1,0,2,1,1,2,1,3,0,0,1,3,2,2,5,2,0,0,3,1,5,4,0,1,4,2,3,2,3
us,1,0,1,1,0,1,3,2,0,4,0,1,1,0,3,16,3,1,17,2,1,2,1,4,4,6,5,6,1,1,2,3,0,0,2,6,1,0,1,4,2,0,1,2,0,3,2,3,1,1,2,0,1,2,2,2,0,4,3,7,1,7,3,2,3,3,2,3,8,6,5,2,2,4,6,0,2,0,0,4,1,2,3,2,3
supreme,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,4,1,1,1,4,0,1,0,1,1,0,0,1,0,0,0,0,0,22,13,1,0,0,0,1,0,0,0,0,1,0,1,0,2,4,1,0,0,0,1,1,0,9,0
certain,1,2,3,1,0,2,0,1,1,4,1,0,2,1,1,2,0,1,1,1,0,3,0,1,1,1,0,1,0,0,1,1,2,1,1,0,0,4,0,1,0,4,1,0,0,1,0,0,1,3,0,0,0,1,0,1,0,1,0,1,1,6,2,2,1,1,3,0,1,0,1,2,1,2,4,1,1,2,3,1,0,2,2,2,0
influence,1,1,4,4,0,0,2,0,4,0,1,1,2,1,2,1,2,0,3,1,5,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,3,5,0,3,0,2,6,0,0,5,3,5,2,1,5,0,0,4,7,3,0,1,1,0,0,5,0,1,0,2,1,4,0,0,2,3,0,4,0,0,0,0,0,3,1,8,0,0,4
an,5,9,5,11,3,5,3,6,9,4,3,6,9,13,18,15,11,3,18,13,9,11,10,19,11,9,7,22,5,13,14,7,12,15,8,13,13,15,24,12,5,11,12,8,9,14,11,19,9,12,9,7,12,16,19,16,2,15,8,22,10,20,15,20,13,13,1,3,3,4,6,14,9,10,18,6,12,20,16,12,10,7,9,10,12
britain,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,4,3,2,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,12,1,1,0,0,1,0,0,0,0,1,0,1,0,4,0,5,3,0,2,0,0,3,7,2,0,0,1,1,0,0,0,5,0,1,0,0,1,0,0
at,4,5,8,2,9,3,7,2,2,17,5,6,5,5,12,11,13,1,24,11,7,8,4,12,3,7,11,12,4,7,11,6,5,2,2,6,4,4,8,9,12,6,1,5,6,6,6,12,8,12,10,2,2,5,6,3,5,11,3,7,2,19,10,6,11,10,10,1,2,4,5,8,7,2,6,7,7,5,3,7,4,4,6,7,4
happen,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4,0,1,0,3,0,0,1,0,1,2,0,1,1,0,0,2,5,0,0,0,2,2,2,3,2,0,0,2,1,1,3,0,0,5,1,3,2,0,0,2,0,1,0,0,1,1,0,1,1,4,1,1,0,1,0,0,0,0,0,2,1,1,1,0,0
as,14,10,12,15,11,28,16,22,36,12,10,24,21,16,30,21,19,8,15,19,3,10,18,26,22,13,24,18,11,10,26,22,20,4,14,20,22,35,16,22,18,18,20,15,17,16,19,22,17,16,11,10,17,18,18,30,5,19,20,46,15,54,35,20,16,19,16,24,20,3,39,20,24,29,29,33,33,33,22,39,28,23,21,20,18
no,2,6,2,4,0,4,4,10,8,4,2,4,5,9,6,5,2,4,6,6,0,3,12,6,2,5,2,4,3,6,5,5,3,7,0,8,6,5,8,4,5,3,5,4,3,11,0,10,1,6,5,0,2,6,2,18,4,3,7,8,4,22,27,14,4,2,1,2,1,2,4,5,10,5,17,7,9,9,8,14,18,6,4,15,6
when,5,0,3,2,2,0,3,1,5,1,0,3,2,2,3,4,0,4,4,4,1,1,2,3,0,1,3,3,1,2,2,1,1,0,0,3,4,4,2,0,2,1,1,0,1,4,0,6,2,9,3,6,4,3,4,1,1,1,0,2,1,1,5,1,0,1,4,1,4,1,5,2,0,3,2,1,3,1,2,3,0,0,0,3,0
power,1,3,2,5,2,7,3,4,0,4,1,2,3,2,7,3,1,5,9,3,7,2,5,13,7,2,4,9,2,7,11,8,13,16,20,10,5,15,17,4,6,1,9,11,0,21,4,8,4,2,17,6,13,11,13,7,4,2,4,20,10,10,13,0,5,3,1,3,2,1,12,1,3,3,11,2,6,28,21,6,21,9,3,16,8
congress,1,0,0,0,0,0,1,1,1,4,1,2,0,0,0,0,0,0,1,0,0,0,1,3,1,0,2,0,0,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,2,3,1,9,2,0,0,7,0,0,0,0,0,1,0,12,2,16,5,3,5,9,3,2,0,1
important,3,3,2,0,2,2,0,1,0,0,1,1,0,3,3,1,0,0,3,0,2,1,1,3,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,4,3,0,3,1,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,1,1,2,0,0,0,2,1,2,5,1,0,4,3,1,3,1,3,1,1,1
we,3,1,2,4,1,2,5,4,4,6,4,9,4,0,6,12,5,11,24,4,1,8,9,14,11,4,8,11,6,4,5,5,6,2,2,21,9,7,2,4,2,1,5,2,3,9,5,6,2,3,0,1,7,4,2,2,4,16,2,2,2,5,11,4,5,6,5,0,10,5,5,9,8,8,9,7,3,7,4,1,2,6,2,7,2
time,0,2,1,1,3,1,5,5,0,10,5,2,6,2,4,3,3,1,6,1,2,1,4,1,1,7,10,13,1,4,2,1,2,0,0,4,1,0,2,5,9,0,0,1,2,8,4,1,4,6,2,1,1,5,5,3,3,1,1,4,3,4,4,5,6,2,2,0,2,1,4,5,2,1,4,1,1,4,0,2,4,1,2,3,3
far,2,1,0,2,0,0,3,3,1,1,4,2,3,1,3,3,6,1,0,2,1,0,1,1,1,1,2,2,2,1,3,3,4,1,1,1,4,5,3,2,1,0,3,2,0,2,2,4,0,1,3,0,1,0,1,4,0,1,2,2,0,4,4,2,0,5,0,1,1,2,3,0,1,2,6,6,3,3,1,0,2,5,3,1,1
